citation,source_url,title,dd_ordinal_nodes
180/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187372,"Nghị định số 180/2025/NĐ-CP Về cơ chế, chính sách hợp tác công tư trong lĩnh vực phát triển khoa học, công nghệ, đổi mới sáng tạo và chuyền đổi số",39
181/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--181770,"Nghị định số 181/2024/NĐ-CP Quy định chi tiết một số đều của Luật Quản lý, sử dụng vũ khí, vật liệu nổ và công cụ hỗ trợ về vật liệu nổ công nghiệp và tiền chất thuốc nổ",11
181/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--452c1020-60ec-11f1-81af-1b5d0784b9f7,"Về quản lý người giữ chức danh, chức vụ và người đại diện phần vốn nhà nước tại doanh nghiệp",6
182/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--41b3ea30-6dee-11f1-85ef-41b063131ee8,"Nghị định số 182/2024/NĐ-CP Quy định về thành lập, quản lý và sử dụng Quỹ Hỗ trợ đầu tư",12
182/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--d36ee5e0-5d60-11f1-a077-230154264f8d,"Nghị định 182/2026/NĐ-CP Quy định chế độ phụ cấp ưu đãi theo nghề đối với nhà giáo, cán bộ quản lý cơ sở giáo dục và nhân sự hỗ trợ giáo dục công tác trong các cơ sở giáo dục công lập",3
183/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179099,"Nghị định số 183/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 156/2018/NĐ-CP ngày 16 tháng 11 năm 2018 của Chính phủ quy định chi tiết thi hành một số điều của Luật Lâm nghiệp",8
185/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--6065ac60-6967-11f1-8153-5f03cf250f15,"Quy định về tổ chức, hoạt động của thôn, tổ dân phố và chế độ, chính sách đối với người hoạt động không chuyên trách ở thôn, tổ dân phố",6
187/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179644,"Nghị định số 187/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 78/2025/NĐ-CP ngày 01 tháng 4 năm 2025 của Chính phủ quy định chi tiết một số điều và biện pháp để tổ chức, hướng dẫn thi hành Luật Ban hành văn bản quy phạm pháp luật và Nghị định số 79/2025/NĐ-CP ngày 01 tháng 4 năm 2025 của Chính phủ về kiểm tra, rà soát, hệ thống hóa và xử lý văn bản quy phạm pháp luật",6
188/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179711,Nghị định số 188/2025/NĐ-CP hướng dẫn Luật Bảo hiểm y tế,22
189/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179347,Nghị định số 189/2025/NĐ-CP Quy định chi tiết Luật Xử lý vi phạm hành chính về thẩm quyền xử phạt vi phạm hành chính,29
189/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--7ae22d10-62e2-11f1-8605-b3ac412e50a1,"Nghị định 189/2026/NĐ-CP Quy định về phát hành, phổ biến phim phục vụ nhiệm vụ chính trị",2
19/2000/QH10,https://vbpl.vn/van-ban/chi-tiet/van-ban--6141,"Luật Sửa đổi, bổ sung một số điều của Luật Dầu khí số 19/2000/QH10",1
19/2003/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--19411,Bộ luật Tố tụng hình sự số 19/2003/QH11,22
19/2004/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--20688,Nghị định số 19/2004/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Bầu cử đại biểu Hội đồng nhân dân năm 2003,2
19/2004/PL-UBTVQH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--19404,Pháp lệnh số 19/2004/PL-UBTVQH11 Dân quân tự vệ,1
19/2012/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--113345,Luật xuất bản số 19/2012/QH13,15
19/2012/QhH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--113342,Luật xuất bản số 19/2012/QhH13,15
19/2017/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--123854,Nghị định số 19/2017/NĐ-CP Quy định chế độ tiền lương của công nhân quốc phòng và chế độ phụ cấp thâm niên đối với viên chức quốc phòng,1
19/2019/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--134279,"Nghị định số 19/2019/NĐ-CP Về họ, hụi, biêu, phường",5
19/2021/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--147251,"Nghị định số 19/2021/NĐ-CP Sửa đổi, bổ sung một số điều của Điều lệ tổ chức và hoạt động của Quỹ Phát triển khoa học và công nghệ Quốc gia ban hành kèm theo Nghị định số 23/2014/NĐ-CP ngày 03 tháng 4 năm 2014 của Chính phủ",2
19/2022/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--152938,"Nghị định số 19/2022/NĐ-CP Quy định biện pháp thi hành chế độ, chính sách đối với quân nhân chuyên nghiệp, công nhân và viên chức quốc phòng chuyển ngành, công nhân và viên chức quốc phòng thôi việc theo quy định của Luật Quân nhân chuyên nghiệp, công nhân và viên chức quốc phòng",1
19/2023/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--161263,Luật Bảo vệ quyền lợi người tiêu dùng số 19/2023/QH15,22
19/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--166979,"Nghị định số 19/2024/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 48/2019/NĐ-CP ngày 05 tháng 6 năm 2019 của Chính phủ quy định về quản lý hoạt động của phương tiện phục vụ vui chơi, giải trí dưới nước",2
19/NQ-CP (vbpl-12102),https://vbpl.vn/van-ban/chi-tiet/van-ban--12102,"Nghị quyết số 19/NQ-CP Về việc xác lập địa giới hành chính xã Đông Xuân thuộc huyện Quốc Oai; các xã Tiến Xuân, Yên Bình, Yên Trung thuộc huyện Thạch Thất; huyện Mê Linh thuộc thành phố Hà Nội; thành lập quận Hà Đông và các phường trực thuộc; chuyển thành phố Sơn Tây thành thị xã Sơn Tây thuộc thành phố Hà Nội",1
190/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179389,"Nghị định số 190/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 118/2021/NĐ-CP ngày 23 tháng 12 năm 2021 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Xử lý vi phạm hành chính được sửa đổi, bổ sung theo Nghị định số 68/2025/NĐ-CP ngày 18 tháng 3 năm 2025 của Chính phủ và Nghị định số 120/2021/NĐ-CP ngày 24 tháng 12 năm 2021 của Chính phủ quy định chế độ áp dụng biện pháp xử lý hành chính giáo dục tại xã, phường, thị trấn",5
190/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--c9f90730-60d4-11f1-b749-eb162913cf38,Nghị định 190/2026/NĐ-CP QUY ĐỊNH CHI TIẾT MỘT SỐ ĐIỀU CỦA LUẬT TÌNH TRẠNG KHẨN CẤP,2
192/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/nghi-dinh-quy-dinh-mot-so-che-do-phu-cap-dac-thu-trong-linh-vuc-y-te-ho-tro-hang-thang-doi-voi-nhan-vien-y-te-thon-to-dan-pho-va-co-do-thon-ban--ef540770-8995-11f1-9899-b5c691f58c81,"Nghị định Quy định một số chế độ phụ cấp đặc thù trong lĩnh vực y tế; hỗ trợ hằng tháng đối với nhân viên y tế thôn, tổ dân phố và cô đỡ thôn, bản",3
192/2026/NĐ-CP (vbpl-ef540770-8995-11f1-9899-b5c691f58c81),https://vbpl.vn/van-ban/chi-tiet/van-ban--ef540770-8995-11f1-9899-b5c691f58c81,"Nghị định Quy định một số chế độ phụ cấp đặc thù trong lĩnh vực y tế; hỗ trợ hằng tháng đối với nhân viên y tế thôn, tổ dân phố và cô đỡ thôn, bản",3
193/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--2ac52350-686e-11f1-b924-494b4f899991,Nghị định số 193/2026/NĐ-CP Quy định về quyết toán vốn đầu tư dự án,8
194/2013/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--37752,"Nghị định số 194/2013/NĐ-CP Về việc đăng ký lại, chuyển đổi doanh nghiệp có vốn đầu tư nước ngoài và đổi Giấy phép đầu tư của dự án đầu tư theo hình thức hợp đồng hợp tác kinh doanh",3
194/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179830,"Nghị định số 194/2025/NĐ-CP Quy định chi tiết một số điều của Luật Giao dịch điện tử về cơ sở dữ liệu quốc gia, kết nối và chia sẻ dữ liệu, dữ liệu mở phục vụ giao dịch điện tử của cơ quan nhà nước",7
196/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--a8a729c0-5f3c-11f1-8faf-3952cba79a29,"Nghị định 196/2026/NĐ-CP Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Văn phòng Chính phủ",4
197/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179766,"Nghị định số 197/2025/NĐ-CP Quy định trình tự, thủ tục thành lập, chế độ làm việc, trách nhiệm, kinh phí hoạt động và bộ máy giúp việc của Hội đồng quản lý bảo hiểm xã hội",2
198/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179783,Nghị định số 198/2025/NĐ-CP Quy định chi tiết một số điều và biện pháp thi hành Luật Phòng không nhân dân,7
20/2000/QH10,https://vbpl.vn/van-ban/chi-tiet/van-ban--6140,"Luật Sửa đổi, bổ sung một số điều của Bộ luật Tố tụng hình sự số 20/2000/QH10",2
20/2004/PL-UBTVQH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--19403,Pháp lệnh số 20/2004/PL-UBTVQH11 Chống bán phá giá hàng hoá nhập khẩu vào Việt Nam,1
20/2004/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--19471,"Luật Sửa đổi, bổ sung một số điều của Luật các Tổ chức tín dụng số 20/2004/QH11",2
20/2008/QH12,https://vbpl.vn/van-ban/chi-tiet/van-ban--12356,Luật Đa dạng sinh học số 20/2008/QH12,10
20/2012/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--27321,Nghị định số 20/2012/NĐ-CP Quy định cơ sở dữ liệu về thi hành án hình sự,1
20/2012/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--28019,"Luật Sửa đổi, bổ sung một số điều của Luật Luật sư số 20/2012/QH13",9
20/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--100186,Nghị định số 20/2016/NĐ-CP Quy định Cơ sở dữ liệu quốc gia về xử lý vi phạm hành chính,4
20/2023/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--165913,Luật Giao dịch điện tử số 20/2023/QH15,7
20/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--90a27d30-5b08-11f1-aee6-0d430505fd57,"Nghị định 20/2026/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Nghị quyết số 198/2025/QH15 ngày 17 tháng 5 năm 2025 của Quốc hội về một số cơ chế, chính sách đặc biệt phát triển kinh tế tư nhân",3
200/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179784,Nghị định số 200/2025/NĐ-CP Quy định chi tiết một số điều của Luật Phòng thủ dân sự,8
200/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--09a8e5d0-688c-11f1-af8e-adfd6ae9c135,"Nghị định số 200/2026/NĐ-CP Quy định về chào bán, giao dịch trái phiếu doanh nghiệp riêng lẻ tại thị trường trong nước và chào bán trái phiếu doanh nghiệp ra thị trường quốc tế",17
201/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179823,"Nghị định số 201/2025/NĐ-CP quy định chức năng, nhiệm vụ và quyền hạn của đại học quốc gia.",2
202/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179827,"Nghị định số 202/2025/NĐ-CP quy định chi tiết về điều kiện, trình tự, thủ tục, chương trình giáo dục, việc cấp văn bằng, chứng chỉ thực hiện liên kết giáo dục, giảng dạy chương trình giáo dục tích hợp đối với cơ sở giáo dục mầm non, giáo dục phổ thông công lập của thành phố Hà Nội.",2
203/2013/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--32650,"Nghị định số 203/2013/NĐ-CP Quy định về phương pháp tính, mức thu tiền cấp quyền khai thác khoáng sản",2
203/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--aac7bf60-7d02-11f1-844e-e9d0ea08e798,Nghị định số 203/2026/NĐ-CP Quy định về thi hành án tử hình bằng tiêm thuốc độc,1
204/2013/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--32689,"Nghị định số 204/2013/NĐ-CP Quy định chi tiết và hướng dẫn thi hành Nghị quyết của Quốc hội về một số giải pháp thực hiện ngân sách nhà nước năm 2013, 2014",1
205/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179973,"Nghị định số 205/2025/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 111/2015/NĐ-CP ngày 03 tháng 11 năm 2015 của Chính phủ về phát triển công nghiệp hỗ trợ.",6
206/2004/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--18651,"Nghị định số 206/2004/NĐ-CP Quy định quản lý lao động, tiền lương và thu nhập trong các công ty nhà nước",1
206/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--cf7feae0-7d3d-11f1-9601-35f6a1754b56,Nghị định số 206/2026/NĐ-CP Quy định chi tiết về quản lý chi phí đầu tư xây dựng,6
207/2004/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--18652,"Nghị định số 207/2004/NĐ-CP Quy định chế độ tiền lương, tiền thưởng và chế độ trách nhiệm đối với các thành viên Hội đồng quản trị, Tổng giám đốc,Giám đốc công ty nhà nước",1
207/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179714,Nghị định số 207/2025/NĐ-CP quy định về sinh con bằng kỹ thuật hỗ trợ sinh sản và điều kiện mang thai hộ vì mục đích nhân đạo,1
207/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--c4911dc0-6e5b-11f1-b871-73e465f01c71,"Nghị định số 207/2026/NĐ-CP Quy định chi tiết một số điều của Luật Xây dựng về quản lý chất lượng, thi công xây dựng và bảo trì công trình xây dựng",21
208/2013/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--32862,"Nghị định số 208/2013/NĐ-CP Quy định các biện pháp phòng ngừa, ngăn chặn và xử lý hành vi chống người thi hành công vụ",1
208/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179904,"Nghị định số 208/2025/NĐ-CP Quy định thẩm quyền, trình tự, thủ tục, hồ sơ lập, thẩm định, phê duyệt quy hoạch khảo cổ; quy hoạch, dự án bảo quản, tu bổ, phục hồi di tích lịch sử - văn hóa, danh lam thắng cảnh; dự án đầu tư xây dựng, xây dựng công trình, sửa chữa, cải tạo, xây dựng nhà ở riêng lẻ nằm trong, nằm ngoài khu vực bảo vệ di tích lịch sử - văn hóa, danh lam thắng cảnh, di sản thế giới; dự án đầu tư xây dựng, cải tạo, nâng cấp công trình kiến trúc hạ tầng kỹ thuật và trưng bày bảo tàng công lập",28
208/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--44520020-6e5b-11f1-b1a2-bfd155f192b1,Nghị định số về vận tải hàng không,24
209/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179977,"Nghị định số 209/2025/NĐ-CP Sửa đổi, bổ sung một số điều của 11 Nghị định của Chính phủ thuộc lĩnh vực quản lý nhà nước của Bộ Quốc phòng",1
209/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--012c2440-6e5d-11f1-be32-359c7a7c0807,Nghị định quy định chi tiết một số điều và biện pháp thi hành Luật Xây dựng về quản lý vật liệu xây dựng,2
21/2000/QH10,https://vbpl.vn/van-ban/chi-tiet/van-ban--6118,Luật Khoa học và Công nghệ số 21/2000/QH10,2
21/2004/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--19474,Luật Phá sản số 21/2004/QH11,12
21/2008/QH12,https://vbpl.vn/van-ban/chi-tiet/van-ban--12354,Luật Công nghệ cao số 21/2008/QH12,6
21/2009/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--12392,"Nghị định số 21/2009/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật sĩ quan Quân đội nhân dân Việt Nam về chế độ, chính sách đối với sĩ quan thôi phục vụ tại ngũ; sĩ quan tại ngũ hy sinh, từ trần; sĩ quan tại ngũ chuyển sang quân nhân chuyên nghiệp hoặc công chức quốc phòng",2
21/2011/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--26248,Nghị định số 21/2011/NĐ-CP Quy định chi tiết và biện pháp thi hành Luật Sử dụng năng lượng tiết kiệm và hiệu quả,2
21/2012/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--28026,"Luật Sửa đổi, bổ sung một số điều của Luật Quản lý thuế số 21/2012/QH13",5
21/2015/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--52378,"Nghị định số 21/2015/NĐ-CP Quy định về nhuận bút, thù lao đối với tác phẩm điện ảnh, mỹ thuật, nhiếp ảnh, sân khấu và các loại hình nghệ thuật biểu diễn khác",3
21/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--117674,"Nghị định số 21/2016/NĐ-CP Quy định việc thực hiện chức năng thanh tra chuyên ngành về đóng bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế của cơ quan bảo hiểm xã hội",1
21/2017/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--131014,Luật quy hoạch số 21/2017/QH14,19
21/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--135764,Nghị định số 21/2018/NĐ-CP Quy định về công tác bảo vệ vận chuyển hàng đặc biệt của Nhà nước do lực lượng Cảnh sát nhân dân có trách nhiệm vũ trang bảo vệ,1
21/2021/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--147004,Nghị định số 21/2021/NĐ-CP Quy định thi hành Bộ luật Dân sự về bảo đảm thực hiện nghĩa vụ,6
